obsID,precinct,zone,group,mail.pp,phone.pp,lit.pp,text.pp,applied,mail.apply,phone.apply,lit.apply,text.apply,voted,mail.voted,phone.voted,lit.voted,text.voted
5876,London Grove Ch,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5877,London Grove Ch,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5878,Lower Oxford W,3,8,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
5879,London Grove Ch,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5880,London Grove Ch,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5881,London Grove S,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5882,London Grove Ch,3,4,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
5883,London Grove Ch,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
5884,Lower Oxford W,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5885,Londonderry,3,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
5886,New London,3,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
5887,London Grove Ch,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
5888,Lower Oxford W,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5889,Lower Oxford E,3,4,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
5890,London Grove S,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5891,London Grove S,3,4,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
5892,Lower Oxford W,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5893,Lower Oxford W,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5894,Oxford W,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
5895,Londonderry,3,4,N,N,N,Y,N,N,N,N,N,polls,N,N,N,N
5896,London Grove S,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5897,London Grove S,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5898,London Grove Ch,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5899,Lower Oxford W,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5900,Oxford W,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5901,Oxford W,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5902,Oxford W,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5903,London Grove S,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5904,London Grove S,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5905,Oxford W,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5906,Oxford E,3,8,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
5907,New London,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5908,New London,3,2,N,Y,N,N,N,N,N,N,N,polls,N,N,N,N
5909,London Grove Ch,3,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
5910,London Grove Ch,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5911,Londonderry,3,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
5912,London Grove S,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
5913,London Grove S,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
5914,London Grove S,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5915,London Grove S,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5916,London Grove S,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
5917,London Grove S,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5918,London Grove S,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5919,New London,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5920,Oxford W,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5921,London Grove S,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5922,Oxford W,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5923,Lower Oxford W,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5924,Lower Oxford W,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5925,Oxford W,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5926,Lower Oxford E,3,8,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
5927,Oxford E,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5928,London Grove S,3,4,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
5929,Lower Oxford W,3,2,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
5930,Oxford W,3,9,N,Y,N,Y,N,N,N,N,N,polls,N,N,N,N
5931,London Grove S,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5932,Lower Oxford E,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5933,Oxford W,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
5934,New London,3,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
5935,Lower Oxford E,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
5936,Lower Oxford W,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5937,Lower Oxford E,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
5938,Lower Oxford W,3,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
5939,New London,3,6,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
5940,Oxford E,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5941,Londonderry,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
5942,Oxford E,3,7,Y,N,N,Y,N,N,N,N,N,polls,N,N,N,N
5943,New London,3,8,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
5944,New London,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5945,New London,3,8,N,Y,N,N,N,N,N,N,N,polls,N,N,N,N
5946,London Grove S,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5947,New London,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5948,London Grove S,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5949,Oxford W,3,7,Y,N,N,Y,N,N,N,N,N,polls,N,N,N,N
5950,Oxford W,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5951,New London,3,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
5952,New London,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5953,Oxford W,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5954,London Grove S,3,2,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
5955,New London,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5956,New London,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5957,Oxford W,3,5,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
5958,New London,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5959,Lower Oxford E,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5960,Lower Oxford E,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5961,Londonderry,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5962,London Grove S,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5963,Londonderry,3,4,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
5964,London Grove S,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5965,London Grove S,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5966,London Grove S,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5967,Oxford W,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5968,London Grove Ch,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5969,London Grove Ch,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5970,London Grove Ch,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5971,London Grove Ch,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5972,Oxford E,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5973,London Grove S,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
5974,London Grove S,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
5975,Oxford E,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
5976,Oxford W,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5977,New London,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5978,London Grove Ch,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5979,London Grove Ch,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5980,London Grove S,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5981,New London,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5982,New London,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5983,Oxford E,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
5984,New London,3,9,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
5985,New London,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5986,New London,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5987,New London,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5988,London Grove S,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5989,Oxford W,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5990,Lower Oxford W,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5991,Oxford E,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
5992,Oxford W,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
5993,London Grove S,3,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
5994,Lower Oxford W,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5995,Oxford W,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5996,Oxford E,3,8,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
5997,New London,3,3,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
5998,Oxford W,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
5999,Oxford E,3,10,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
6000,London Grove S,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
6001,London Grove S,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
6002,Oxford W,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6003,Oxford W,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6004,Oxford E,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6005,Oxford E,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6006,London Grove S,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6007,London Grove S,3,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6008,New London,3,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6009,New London,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6010,New London,3,9,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N
6011,New London,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6012,London Grove Ch,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6013,London Grove Ch,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6014,Oxford W,3,9,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N
6015,Oxford W,3,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
6016,London Grove S,3,10,N,N,Y,Y,N,N,N,N,N,polls,N,N,N,N
6017,London Grove S,3,9,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N
6018,Oxford W,3,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
6019,London Grove S,3,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
6020,New London,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6021,New London,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6022,New London,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6023,London Grove S,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6024,London Grove S,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6025,New London,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6026,London Grove S,3,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6027,London Grove S,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6028,Oxford E,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6029,New London,3,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6030,London Grove S,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6031,New London,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6032,New London,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6033,London Grove S,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6034,Lower Oxford W,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6035,Londonderry,3,4,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6036,London Grove S,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6037,New London,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6038,Lower Oxford W,3,10,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
6039,New London,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6040,New London,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6041,London Grove S,3,10,N,N,Y,Y,N,N,N,N,N,polls,N,N,N,N
6042,New London,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6043,Lower Oxford W,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6044,Oxford W,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6045,New London,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6046,New London,3,9,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N
6047,Lower Oxford E,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6048,London Grove S,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
6049,Lower Oxford E,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6050,Oxford W,3,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6051,Oxford E,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6052,New London,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6053,New London,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6054,Oxford E,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
6055,Oxford W,3,10,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
6056,New London,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6057,Lower Oxford E,3,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
6058,New London,3,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
6059,New London,3,5,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
6060,Lower Oxford W,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6061,New London,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6062,New London,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6063,Lower Oxford E,3,3,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
6064,London Grove S,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6065,Oxford W,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6066,New London,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6067,Oxford E,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6068,New London,3,5,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
6069,Oxford W,3,10,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
6070,London Grove S,3,5,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
6071,Oxford E,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6072,New London,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6073,Lower Oxford E,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
6074,Oxford W,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
6075,Oxford W,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6076,London Grove S,3,9,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N
6077,Oxford E,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6078,Londonderry,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
6079,Lower Oxford W,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6080,Oxford E,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6081,London Grove S,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6082,London Grove S,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6083,London Grove S,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6084,London Grove S,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6085,New London,3,5,Y,Y,N,N,N,N,N,N,N,polls,N,N,N,N
6086,London Grove S,3,5,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
6087,Lower Oxford W,3,8,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
6088,London Grove Ch,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6089,New London,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6090,London Grove S,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6091,Londonderry,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6092,London Grove S,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6093,London Grove S,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
6094,London Grove Ch,3,9,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N
6095,London Grove S,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6096,New London,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6097,Oxford E,3,4,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6098,Oxford E,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6099,Lower Oxford W,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6100,Lower Oxford W,3,9,N,N,N,Y,N,N,N,N,N,polls,N,N,N,N
6101,Lower Oxford W,3,8,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
6102,London Grove S,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6103,Londonderry,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6104,London Grove S,3,3,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
6105,Oxford W,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6106,Londonderry,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6107,Londonderry,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6108,London Grove Ch,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6109,London Grove Ch,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6110,New London,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6111,Londonderry,3,10,N,N,N,Y,N,N,N,N,N,polls,N,N,N,N
6112,New London,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6113,Oxford E,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6114,London Grove Ch,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6115,Oxford E,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
6116,Londonderry,3,4,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6117,Londonderry,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6118,London Grove S,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6119,London Grove S,3,3,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
6120,London Grove S,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6121,London Grove S,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6122,New London,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6123,London Grove S,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
6124,London Grove S,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6125,London Grove S,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6126,New London,3,4,N,N,N,Y,N,N,N,N,N,polls,N,N,N,N
6127,New London,3,7,Y,N,N,Y,N,N,N,N,N,polls,N,N,N,N
6128,New London,3,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
6129,New London,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6130,Oxford W,3,9,N,Y,N,N,N,N,N,N,N,polls,N,N,N,N
6131,New London,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6132,London Grove S,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6133,New London,3,5,Y,Y,N,N,N,N,N,N,N,polls,N,N,N,N
6134,New London,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6135,New London,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6136,London Grove S,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6137,Oxford W,3,10,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
6138,Lower Oxford E,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6139,London Grove S,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6140,New London,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6141,London Grove S,3,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
6142,London Grove S,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6143,London Grove S,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6144,Oxford W,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6145,Oxford W,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
6146,New London,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6147,London Grove S,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6148,Oxford W,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6149,Oxford W,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6150,London Grove S,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6151,Oxford W,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6152,Oxford W,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6153,Oxford E,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6154,Lower Oxford W,3,10,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
6155,London Grove S,3,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
6156,London Grove S,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6157,London Grove S,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6158,London Grove Ch,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
6159,Lower Oxford E,3,5,Y,Y,N,N,N,N,N,N,N,polls,N,N,N,N
6160,Lower Oxford W,3,9,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N
6161,Lower Oxford E,3,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
6162,Londonderry,3,7,Y,N,N,Y,N,N,N,N,N,polls,N,N,N,N
6163,London Grove S,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6164,Lower Oxford W,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
6165,Lower Oxford W,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
6166,Lower Oxford W,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
6167,Lower Oxford E,3,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
6168,London Grove S,3,8,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
6169,Oxford E,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
6170,New London,3,8,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
6171,Oxford W,3,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
6172,Oxford W,3,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
6173,New London,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6174,New London,3,8,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
6175,New London,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6176,Lower Oxford W,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6177,New London,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6178,New London,3,10,N,N,N,Y,N,N,N,N,N,polls,N,N,N,N
6179,London Grove S,3,9,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N
6180,London Grove S,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6181,London Grove S,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6182,Lower Oxford W,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6183,London Grove S,3,5,Y,Y,N,N,N,N,N,N,N,polls,N,N,N,N
6184,London Grove S,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6185,London Grove S,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6186,New London,3,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
6187,New London,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6188,London Grove Ch,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6189,London Grove Ch,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6190,London Grove S,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6191,London Grove S,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6192,London Grove S,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6193,Oxford W,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6194,Oxford W,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6195,New London,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6196,Oxford E,3,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
6197,New London,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6198,New London,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6199,Oxford W,3,8,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
6200,Londonderry,3,3,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
6201,Londonderry,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6202,London Grove S,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6203,Londonderry,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
6204,Londonderry,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6205,Lower Oxford W,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
6206,Oxford E,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
