"","VanID","mail.itt","phone.itt","lit.itt","text.itt","precinct","zone","group","mail.pp","phone.pp","lit.pp","text.pp","applied","mail.apply","phone.apply","lit.apply","text.apply","voted","mail.voted","phone.voted","lit.voted","text.voted","age","sex"
"220",605030,"N","N","Y","Y","London Grove S",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"221",605855,"N","Y","N","N","Oxford W",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"222",605975,"Y","N","N","N","Oxford E",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"223",605976,"Y","N","N","Y","Penn",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",43,"M"
"224",606214,"N","Y","Y","N","Penn",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"225",606318,"N","Y","N","Y","Penn",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",69,"F"
"226",606358,"N","N","N","Y","W Fallowfield",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",67,"F"
"227",606368,"Y","Y","N","N","London Britain",3,5,"Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",44,"F"
"228",606446,"N","N","N","Y","W Nottingham",3,4,"N","N","N","Y","N","N","N","N","N","polls","N","N","N","N",51,"M"
"229",606452,"Y","N","Y","N","West Grove 1",3,6,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"230",606476,"Y","N","Y","N","Westtown 1",6,6,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",74,"F"
"231",606548,"Y","N","N","Y","Upper Oxford",3,7,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",84,"F"
"232",607042,"N","Y","Y","N","Westtown 4",6,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"233",607155,"Y","N","N","N","Westtown 2",6,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"234",607173,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"235",607229,"Y","N","N","Y","Birmingham 1",6,7,"Y","N","N","N","A","Y","Y","Y","X","mail","Y","Y","Y","X",65,"M"
"236",607280,"Y","N","N","Y","Upper Oxford",3,7,"Y","N","N","Y","B","X","X","X","X","mail","X","X","X","X",85,"M"
"237",607280,"Y","N","N","Y","Upper Oxford",3,7,"Y","N","N","Y","B","X","X","X","X","mail","X","X","X","X",84,"M"
"238",607327,"Y","N","Y","N","Thornbury 1",6,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"239",607810,"Y","N","N","N","East Nottingham West",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"240",608298,"N","N","Y","N","West Grove 1",3,3,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"241",608316,"N","Y","N","N","Westtown 3",6,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"242",608352,"Y","N","Y","N","Thornbury 1",6,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"243",608373,"Y","Y","N","N","Oxford E",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"244",608451,"N","N","Y","N","London Grove S",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"245",608461,"Y","N","Y","N","West Grove 1",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"246",608483,"Y","N","N","Y","Birmingham 2",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"247",608582,"Y","N","Y","N","Oxford E",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"248",608620,"N","Y","Y","N","Oxford E",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"249",608874,"Y","N","N","N","Oxford W",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"250",608989,"N","N","N","Y","London Grove Ch",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"251",609156,"N","Y","Y","N","London Britain",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"252",609185,"N","N","Y","Y","Elk",3,10,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",58,"F"
"253",609905,"Y","Y","N","N","Westtown 1",6,5,"Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",39,"M"
"254",609979,"N","Y","Y","N","West Grove 1",3,8,"N","Y","N","N","N","N","N","N","N","polls","N","N","N","N",54,"F"
"255",610034,"Y","N","N","N","Upper Oxford",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"256",610437,"N","Y","Y","N","Oxford E",3,8,"N","Y","Y","N","N","N","N","N","N","N","N","N","N","N",59,"F"
"257",610548,"N","Y","Y","N","Westtown 5",6,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"258",611519,"N","N","N","Y","East Nottingham East",3,4,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",68,"F"
"259",612446,"Y","Y","N","N","Upper Oxford",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"260",612475,"Y","N","N","N","Westtown 3",6,1,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",68,"F"
"261",612565,"N","Y","N","Y","London Grove S",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"262",612599,"N","N","N","Y","New London",3,4,"N","N","N","Y","A","Y","Y","X","Y","mail","Y","Y","X","Y",58,"F"
"263",612618,"Y","N","N","Y","East Nottingham East",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"264",612638,"Y","N","N","Y","London Grove S",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",59,"M"
"265",613282,"Y","N","N","Y","West Grove 2",3,7,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",57,"M"
"266",613471,"N","Y","N","N","Westtown 5",6,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"267",613570,"N","Y","N","Y","London Grove Ch",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",81,"F"
"268",613617,"N","N","Y","Y","W Fallowfield",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",68,"F"
"269",613923,"N","Y","N","Y","Lower Oxford E",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",35,"M"
"270",613986,"Y","N","Y","N","Franklin",3,6,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"271",614300,"N","N","Y","N","London Grove S",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"272",614765,"N","N","Y","Y","Westtown 3",6,10,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"273",614880,"N","N","Y","N","London Grove S",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"274",615602,"N","N","Y","N","Westtown 1",6,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"275",615613,"Y","Y","N","N","Penn",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"276",615687,"Y","N","N","Y","Londonderry",3,7,"Y","N","N","Y","B","X","X","X","X","N","N","N","N","N",41,"F"
"277",615741,"Y","N","N","N","Birmingham 2",6,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"278",616226,"Y","Y","N","N","New London",3,5,"Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",58,"M"
"279",616476,"N","N","N","Y","New London",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"280",618125,"N","N","Y","Y","Londonderry",3,10,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",54,"F"
"281",618189,"Y","N","N","N","Westtown 4",6,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"282",618234,"N","N","Y","N","W Nottingham",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"283",618256,"Y","N","Y","N","East Nottingham West",3,6,"Y","N","Y","N","A","Y","Y","Y","Y","mail","Y","Y","Y","Y",37,"F"
"284",618273,"N","N","N","Y","East Nottingham West",3,4,"N","N","N","Y","N","N","N","N","N","polls","N","N","N","N",36,"F"
"285",618473,"N","N","Y","N","Westtown 3",6,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"286",618554,"Y","N","N","Y","W Fallowfield",3,7,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",70,"F"
"287",619263,"N","N","Y","Y","Oxford W",3,10,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",39,"M"
"288",619525,"Y","N","Y","N","London Grove Ch",3,6,"Y","N","N","N","A","Y","Y","X","Y","N","N","N","N","N",NA,NA
"289",619584,"N","N","N","Y","Londonderry",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",45,"M"
"290",619648,"N","N","Y","Y","New London",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"291",619892,"N","N","Y","Y","Upper Oxford",3,10,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",40,"F"
"292",619920,"Y","N","N","N","Franklin",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"293",621000,"N","N","Y","Y","Oxford W",3,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"294",621049,"N","N","Y","N","London Grove S",3,3,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"295",621094,"N","N","N","Y","Westtown 1",6,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"296",621187,"N","N","Y","Y","Elk",3,10,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"297",621621,"N","Y","N","N","Upper Oxford",3,2,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"298",621626,"Y","N","Y","N","London Grove S",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"299",621648,"N","Y","Y","N","Westtown 3",6,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"300",621668,"N","N","N","Y","Penn",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"301",621690,"Y","N","Y","N","London Grove S",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"302",621869,"N","N","Y","Y","Highland",3,10,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"303",621892,"Y","N","Y","N","Lower Oxford W",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"304",621934,"N","Y","N","N","East Nottingham East",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"305",621957,"Y","Y","N","N","Franklin",3,5,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"306",621961,"N","Y","Y","N","Westtown 2",6,8,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"307",621984,"Y","Y","N","N","Londonderry",3,5,"Y","Y","N","N","N","N","N","N","N","polls","N","N","N","N",78,"F"
"308",622075,"N","Y","Y","N","W Nottingham",3,8,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"309",622092,"N","N","Y","Y","London Britain",3,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"310",622151,"Y","N","N","N","Thornbury 1",6,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"311",622289,"N","N","Y","Y","London Grove S",3,10,"N","N","Y","Y","N","N","N","N","N","polls","N","N","N","N",74,"F"
"312",622300,"N","Y","N","N","Birmingham 2",6,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"313",623024,"N","Y","Y","N","Lower Oxford E",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"314",623218,"N","N","Y","Y","W Fallowfield",3,10,"N","N","N","Y","B","X","X","X","X","mail","X","X","X","X",50,"M"
"315",623227,"Y","N","N","Y","W Nottingham",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",74,"F"
"316",623551,"N","Y","Y","N","Westtown 2",6,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"317",623654,"N","Y","Y","N","New London",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"318",623655,"Y","Y","N","N","London Grove S",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"319",623797,"N","N","Y","Y","Westtown 3",6,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"320",624542,"N","N","Y","Y","London Grove Ch",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"321",625241,"Y","N","Y","N","West Grove 2",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"322",625270,"Y","N","N","Y","Penn",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",55,"F"
"323",625384,"N","N","Y","N","Penn",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"324",625447,"Y","N","N","N","W Nottingham",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"325",625479,"N","Y","Y","N","Franklin",3,8,"N","Y","N","N","N","N","N","N","N","N","N","N","N","N",63,"F"
"326",625871,"N","Y","N","Y","East Nottingham West",3,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",80,"M"
"327",625953,"Y","Y","N","N","London Britain",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"328",626196,"N","Y","N","N","Westtown 2",6,2,"N","Y","N","N","N","N","N","N","N","polls","N","N","N","N",57,"F"
"329",626207,"N","N","Y","Y","Penn",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"330",626240,"N","N","Y","Y","Westtown 5",6,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"331",626377,"Y","N","N","Y","Londonderry",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",48,"F"
"332",626417,"N","N","N","Y","London Grove Ch",3,4,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",40,"F"
"333",626436,"N","N","Y","Y","W Nottingham",3,10,"N","N","N","Y","N","N","N","N","N","polls","N","N","N","N",56,"F"
"334",626439,"N","Y","N","Y","Upper Oxford",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"335",626538,"N","N","Y","Y","East Nottingham East",3,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"336",626706,"Y","N","Y","N","East Nottingham East",3,6,"Y","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"337",626707,"N","Y","N","N","London Britain",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"338",626751,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"339",627062,"Y","Y","N","N","Westtown 3",6,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"340",627118,"N","Y","N","N","East Nottingham West",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"341",627165,"N","Y","N","N","Lower Oxford W",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"342",627296,"Y","N","N","N","Lower Oxford W",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"343",627334,"N","Y","N","Y","W Nottingham",3,9,"N","Y","N","Y","B","X","X","X","X","mail","X","X","X","X",72,"F"
"344",627334,"N","Y","N","Y","W Nottingham",3,9,"N","Y","N","Y","B","X","X","X","X","mail","X","X","X","X",71,"F"
"345",627342,"Y","N","N","N","Lower Oxford W",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"346",627355,"N","N","Y","Y","West Grove 1",3,10,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",51,"M"
"347",627430,"N","Y","Y","N","Westtown 3",6,8,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"348",627436,"N","N","Y","Y","London Grove Ch",3,10,"N","N","N","Y","A","X","Y","X","Y","mail","X","Y","X","Y",79,"F"
"349",627455,"N","N","Y","N","Westtown 3",6,3,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"350",627467,"Y","N","N","N","Westtown 3",6,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"351",627512,"N","N","Y","N","Lower Oxford E",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"352",627519,"Y","N","N","N","Westtown 3",6,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"353",627577,"N","Y","Y","N","London Grove S",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"354",627631,"N","Y","N","N","Westtown 1",6,2,"N","Y","N","N","N","N","N","N","N","N","N","N","N","N",66,"F"
"355",628237,"N","Y","N","Y","New London",3,9,"N","Y","N","Y","N","N","N","N","N","N","N","N","N","N",85,"F"
"356",628255,"Y","Y","N","N","W Nottingham",3,5,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"357",628298,"Y","N","N","N","Highland",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"358",628384,"Y","N","N","N","Upper Oxford",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"359",628388,"N","Y","N","Y","Franklin",3,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"360",628444,"Y","N","N","Y","Londonderry",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",37,"M"
"361",628525,"Y","Y","N","N","Westtown 5",6,5,"Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",39,"F"
"362",628571,"Y","Y","N","N","W Fallowfield",3,5,"Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",53,"F"
"363",628592,"Y","N","Y","N","London Britain",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"364",628638,"N","N","N","Y","Westtown 2",6,4,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"365",629043,"N","N","Y","Y","Westtown 2",6,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"366",629141,"Y","N","N","N","New London",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"367",629423,"N","N","Y","Y","East Nottingham East",3,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",38,"F"
"368",630315,"N","N","Y","Y","London Grove S",3,10,"N","N","Y","N","A","X","X","X","Y","N","N","N","N","N",NA,NA
"369",630494,"N","Y","N","N","Penn",3,2,"N","Y","N","N","N","N","N","N","N","N","N","N","N","N",39,"M"
"370",630499,"N","Y","N","N","London Britain",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"371",630502,"Y","N","N","Y","London Grove S",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"372",630515,"Y","N","Y","N","Westtown 3",6,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"373",630679,"N","Y","N","N","London Grove S",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"374",630730,"N","Y","N","Y","Oxford W",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"375",630780,"N","N","N","Y","Penn",3,4,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",80,"F"
"376",630824,"N","N","N","Y","Franklin",3,4,"N","N","N","Y","N","N","N","N","N","polls","N","N","N","N",74,"F"
"377",630826,"Y","Y","N","N","New London",3,5,"Y","Y","N","N","N","N","N","N","N","polls","N","N","N","N",58,"F"
"378",630918,"Y","Y","N","N","New London",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"379",631156,"N","Y","N","Y","Westtown 3",6,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"380",631185,"N","Y","Y","N","Thornbury 1",6,8,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"381",631195,"N","Y","N","Y","W Fallowfield",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",47,"F"
"382",631326,"Y","N","Y","N","Londonderry",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"383",631665,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"384",631818,"Y","N","N","Y","W Nottingham",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",40,"M"
"385",631902,"N","N","N","Y","W Nottingham",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"386",631915,"Y","N","Y","N","Upper Oxford",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"387",631919,"Y","N","N","N","Franklin",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"388",631922,"Y","Y","N","N","London Grove S",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"389",631951,"N","N","Y","Y","West Grove 1",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"390",631965,"N","N","Y","Y","Birmingham 2",6,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"391",631972,"Y","N","Y","N","New London",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"392",632016,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"393",632528,"Y","N","N","N","Lower Oxford W",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"394",632557,"N","N","Y","N","Birmingham 1",6,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"395",632811,"N","Y","N","N","Oxford W",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"396",632832,"N","Y","N","N","Londonderry",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"397",632879,"N","N","Y","N","East Nottingham East",3,3,"N","N","Y","N","B","X","X","X","X","mail","X","X","X","X",48,"F"
"398",632964,"N","Y","N","Y","East Nottingham East",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",56,"M"
"399",632994,"N","N","Y","Y","New London",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"400",633559,"Y","N","N","Y","W Fallowfield",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"401",633639,"N","Y","N","Y","New London",3,9,"N","Y","N","N","A","Y","Y","X","Y","mail","Y","Y","X","Y",88,"F"
"402",633656,"N","N","N","Y","East Nottingham East",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",79,"M"
